Symbol	GeneID
C4_02470C_A	3637869
TIM13	3637868
ZCF15	3637867
ADR1	3637866
C4_02510W_A	3637865
C4_02520C_A	3637863
ARG83	3637862
C4_02690W_A	3637861
C4_02700W_A	3637859
GRX3	3637858
C4_02720C_A	3637857
C4_02740W_A	3637855
HIT1	3637854
CGR1	3637853
C4_02400C_A	3637851
AHP1	3637850
C4_02420C_A	3637849
C4_02430W_A	3637848
PGA38	3637846
C4_02450W_A	3637845
C4_02460W_A	3637844
C4_03140C_A	3637843
C4_03150W_A	3637842
C4_03160C_A	3637841
C4_03170W_A	3637840
NCP1	3637839
C4_03190W_A	3637838
C4_03200C_A	3637837
C4_03230C_A	3637836
SUL2	3637835
C4_02620C_A	3637834
HFL2	3637833
SEN2	3637832
C4_02660W_A	3637831
C4_02670W_A	3637830
C4_02680C_A	3637828
TNA1	3637827
PGA58	3637826
C5_03040W_A	3637824
C5_03030W_A	3637822
CCC2	3637821
C5_03010W_A	3637819
C5_03000C_A	3637818
C5_02990W_A	3637817
C5_02980C_A	3637816
DAP2	3637815
MIG1	3637812
GRE3	3637811
HSL1	3637810
C5_02830W_A	3637809
C5_02820C_A	3637808
C5_02800C_A	3637807
GAP1	3637806
C5_02780W_A	3637803
C5_03170C_A	3637801
MED14	3637800
C5_03150W_A	3637799
C5_03140C_A	3637798
C5_02390C_A	3637795
C5_02380W_A	3637794
C5_02370C_A	3637793
C5_02360C_A	3637792
C5_02350C_A	3637791
CST20	3637790
C5_02330W_A	3637789
C5_02320C_A	3637788
C5_02310C_A	3637787
C5_02640W_A	3637785
MNN1	3637784
C5_02620C_A	3637783
RAD9	3637780
PUT1	3637779
TRR1	3637778
CTA7	3637776
C5_02690W_A	3637775
C5_02680W_A	3637774
BUR2	3637772
C5_02660C_A	3637771
IFH1	3637770
UAP1	3637769
C5_02520W_A	3637768
C5_02510C_A	3637767
C5_02500C_A	3637766
TIF5	3637765
C5_02480W_A	3637762
INT1	3637761
C5_02220C_A	3637760
C5_02210W_A	3637759
C5_02200W_A	3637758
LEU3	3637757
GCD11	3637755
SST2	3637754
ORC4	3637753
C5_02140C_A	3637752
C5_02920W_A	3637751
GYP8	3637750
C5_02900W_A	3637747
YNK1	3637746
GRP2	3637744
MSW1	3637743
CKB2	3637741
C5_02750C_A	3637740
C5_02740W_A	3637739
C5_02730C_A	3637738
PEP12	3637737
RIX7	3637735
C5_02130W_A	3637733
C5_02110W_A	3637732
ECM331	3637731
C5_02450W_A	3637729
C5_02440C_A	3637728
ZCF22	3637727
C5_02410C_A	3637726
C5_02400W_A	3637724
C5_02590C_A	3637723
C5_02580W_A	3637721
MNN13	3637720
C5_02560C_A	3637719
UTP13	3637718
SPR28	3637716
RET2	3637714
PDE1	3637713
C5_02280C_A	3637712
THR4	3637711
PTH1	3637710
PTH2	3637709
C5_02230W_A	3637708
SUT1	3637706
C5_03120W_A	3637705
C5_03100C_A	3637704
VPS4	3637703
C5_03080C_A	3637701
RPS5	3637700
BMT8	3637442
FMO2	3637440
IFK2	3637439
C2_03630W_A	3637438
UGA11	3637437
SAP99	3637436
SAP98	3637435
ROM2	3637434
AVT7	3637433
C2_03260W_A	3637432
GPM1	3637431
NSP1	3637430
C2_03290W_A	3637429
HEM2	3637428
VPS20	3637427
C2_03910C_A	3637426
GPI13	3637424
C2_03930C_A	3637423
SCH9	3637421
C2_03950W_A	3637420
C2_03970W_A	3637419
MED1	3637418
HSP78	3637414
DFG16	3637413
C2_03410W_A	3637412
C2_03420C_A	3637411
NBN1	3637410
PRP3	3637406
STP4	3637405
FEN12	3637404
ASR3	3637402
C2_03800C_A	3637401
RPL21A	3637400
C2_03830W_A	3637399
GNA1	3637397
C2_03890W_A	3637396
C2_03900C_A	3637395
CHK1	3637394
HOG1	3637393
C2_03340W_A	3637392
PGA17	3637391
C2_03360W_A	3637389
THI20	3637387
PAN1	3637386
DCK2	3637384
DCK1	3637383
SSY1	3637382
C2_04080W_A	3637381
C2_04090W_A	3637380
C2_04100W_A	3637379
C2_04110W_A	3637378
C2_04120C_A	3637377
C2_03690C_A	3637376
C2_03700W_A	3637375
C2_03710W_A	3637374
PGA16	3637373
YIM1	3637372
C2_03760C_A	3637371
STE11	3637369
C2_03780C_A	3637368
GCD7	3637367
C2_04000C_A	3637365
HSP21	3637364
SDS22	3637362
ACP12	3637361
STE4	3637358
TAF14	3637357
BAT21	3637356
HYM1	3637355
VPS36	3637354
SSN3	3637353
CAK1	3637352
PGA33	3637350
C2_03450W_A	3637349
C2_03460C_A	3637348
C2_03490C_A	3637346
C2_03500W_A	3637345
ADAEC	3637342
C2_03530W_A	3637341
RAD32	3637340
C2_03550C_A	3637338
C2_03560C_A	3637337
C2_03570C_A	3637336
CAP4	3637335
C2_04130W_A	3637334
CHS5	3637333
VMA7	3637332
C2_04160W_A	3637331
C2_04180C_A	3637330
UGA1	3637329
TBF1	3637327
C2_04280W_A	3637326
PYC2	3637323
LPI9	3637060
RPL5	3637057
PFK2	3637056
RVB2	3637055
VMA11	3637054
C7_01830W_A	3637053
IQG1	3637052
C7_01490W_A	3637051
C7_01500W_A	3637050
C7_01510W_A	3637049
FLU1	3637048
ALK6	3637045
BEM2	3637044
NUP	3637041
C7_01570C_A	3637040
SMC6	3637039
C7_01590C_A	3637037
C7_01600W_A	3637036
CRN1	3637034
MSK1	3637032
C7_01880C_A	3637031
NUC2	3637030
C7_01910C_A	3637029
CDC34	3637028
C7_01930C_A	3637027
GRX1	3637026
C7_02080W_A	3637025
C7_02090C_A	3637024
C7_02100W_A	3637023
C7_02110W_A	3637022
C7_02120C_A	3637019
C7_02550C_A	3637018
C7_02560W_A	3637016
C7_01700W_A	3637013
C7_01710W_A	3637012
C7_01720W_A	3637011
C7_01740C_A	3637010
C7_01750W_A	3637009
ISU1	3637007
FMP45	3637004
C7_02250W_A	3637003
C7_02260W_A	3637002
LDG3	3637001
C7_02280W_A	3636999
C7_02130W_A	3636997
C7_02140W_A	3636996
ECM42	3636995
C7_02160W_A	3636994
C7_02170C_A	3636993
TRS33	3636992
WHI3	3636991
C7_02210W_A	3636990
C7_02220C_A	3636989
KCH1	3636988
RNH35	3636987
LAT1	3636986
C7_01650W_A	3636984
C7_01660C_A	3636983
C7_01670W_A	3636982
C7_01680C_A	3636981
C7_01690W_A	3636980
CYP1	3636978
AHP2	3636977
C7_02420C_A	3636975
C7_02430C_A	3636973
C7_02450W_A	3636972
C7_01940C_A	3636971
C7_01950W_A	3636970
C7_01960W_A	3636969
TOM40	3636968
C7_01990C_A	3636966
C7_02000C_A	3636964
NBP2	3636963
GIR2	3636962
C7_01430C_A	3636961
C7_01440W_A	3636960
PRT1	3636959
C7_01460C_A	3636958
PRE10	3636957
C7_01480W_A	3636956
C7_02010C_A	3636954
RAD14	3636953
HSP90	3636951
CUP9	3636950
EXO70	3636948
LIG1	3636947
C7_02460C_A	3636946
C7_02470C_A	3636945
C7_02480W_A	3636944
PEX1	3636943
DPP3	3636942
C7_02520W_A	3636941
C7_02530C_A	3636940
C7_02540W_A	3636939
C7_02290W_A	3636938
YPS7	3636937
C7_02310C_A	3636936
SEC1	3636935
YCF1	3636934
C7_02340C_A	3636933
C7_02350C_A	3636932
C7_02360W_A	3636931
C7_02370W_A	3636930
C1_03140W_A	3636929
GGA2	3636928
C1_03120W_A	3636926
C1_03100W_A	3636925
RPS1	3636924
TEM1	3636923
ORC1	3636922
C1_03540C_A	3636920
MED17	3636918
RPN3	3636917
C1_03510C_A	3636916
YPT1	3636915
C1_03490W_A	3636914
AGE1	3636913
C1_03470C_A	3636912
C1_03460C_A	3636911
C1_03450C_A	3636910
C1_03440C_A	3636908
C1_03430W_A	3636906
C1_03410W_A	3636905
C1_03400W_A	3636904
NGG1	3636902
C1_03280W_A	3636901
C1_03270W_A	3636900
C1_03260W_A	3636898
SPP1	3636897
C1_03240W_A	3636895
EHT1	3636894
TPS2	3636892
C1_03370W_A	3636891
C1_03360W_A	3636889
RLI1	3636888
ENG1	3636886
DAO1	3636885
MRPL27	3636884
HFL1	3636883
C1_03630W_A	3636882
IMP1	3636881
C1_03600W_A	3636880
SUA71	3636879
COQ6	3636878
PDE2	3636877
C1_02830W_A	3636876
LYS2	3636875
RAD16	3636874
C1_02800W_A	3636873
TIF34	3636872
C1_02780W_A	3636871
C1_02760W_A	3636870
C1_02900C_A	3636869
C1_02890C_A	3636867
MIA40	3636866
YPT7	3636864
YKT6	3636863
C1_02850W_A	3636862
SEC62	3636860
C1_03330C_A	3636859
EHD3	3636858
C1_03310W_A	3636856
MAS1	3636855
C1_02490C_A	3636853
PMM1	3636852
C1_02470W_A	3636851
RPL10	3636850
C1_02450C_A	3636849
C1_02440C_A	3636848
C1_02430C_A	3636846
TSR2	3636845
C1_03050W_A	3636843
C1_03040W_A	3636842
RPL13	3636841
RPP1A	3636839
HOL1	3636838
XOG1	3636837
GOR1	3636836
C1_02970W_A	3636835
C1_02960C_A	3636834
C1_02950W_A	3636833
C1_02940C_A	3636832
MST1	3636831
CDC73	3636830
C1_02910C_A	3636829
C1_02750C_A	3636828
C1_02740C_A	3636827
C1_02730W_A	3636826
C1_02720W_A	3636825
FRS2	3636824
C1_02690C_A	3636823
C1_02680C_A	3636822
C1_02670C_A	3636821
MGM101	3636820
C1_02650W_A	3636818
TOM20	3636817
EXG2	3636816
HOM6	3636815
IML1	3636813
SNO1	3636812
ARX1	3636811
BMH1	3636810
CDC12	3636809
ARO80	3636808
C1_03180W_A	3636806
C1_03170C_A	3636805
COQ4	3636804
SNZ1	3636803
HNM4	3636802
PUT4	3636801
DIP5	3636798
SCW4	3636797
C1_02510W_A	3636796
C1_02500W_A	3636795
GSC1	3636794
C1_02410C_A	3636793
MNN11	3636792
C1_02390W_A	3636791
C1_02380C_A	3636790
C3_01560W_A	3636669
C3_01570W_A	3636668
ZCF7	3636667
C3_01590W_A	3636666
PPH21	3636665
C3_01610W_A	3636664
C3_01620W_A	3636663
TFP1	3636662
C3_02090C_A	3636661
STE50	3636660
RPL12	3636659
C3_02120W_A	3636658
UTP4	3636657
C3_02140C_A	3636656
ERG6	3636655
C3_02160C_A	3636654
LAP41	3636653
SGA1	3636652
ZCF8	3636651
C3_01340W_A	3636650
URA3	3636649
IRO1	3636648
PGA44	3636647
GEA2	3636646
END3	3636644
C3_02180C_A	3636643
C3_02190C_A	3636642
C3_02210C_A	3636641
CAP1	3636640
YCG1	3636639
GPA2	3636638
C3_02250C_A	3636637
C3_02260C_A	3636636
ALI1	3636635
C3_01420C_A	3636634
C3_01430W_A	3636633
C3_01440C_A	3636632
MET18	3636631
FOX3	3636629
ARF3	3636628
PMC1	3636627
C3_01260C_A	3636625
C3_01280W_A	3636623
NCE103	3636621
C3_01310W_A	3636620
C3_02340W_A	3636619
C3_02350W_A	3636618
C3_02360C_A	3636617
ALR1	3636616
C3_02390W_A	3636615
C3_01210C_A	3636612
C3_01220W_A	3636610
C3_01230C_A	3636609
C3_01640C_A	3636608
C3_01660W_A	3636607
C3_01670W_A	3636606
C3_01680C_A	3636605
C3_01690W_A	3636604
CDC53	3636603
PPT1	3636602
C3_01720C_A	3636601
C3_01940C_A	3636600
C3_01950C_A	3636599
POX1-3	3636598
C3_01970C_A	3636597
TOM6	3636596
RNA1	3636595
RAD50	3636594
C3_02010C_A	3636593
C3_02020W_A	3636592
UTR2	3636591
BRO1	3636590
AFG3	3636589
C3_01770C_A	3636588
C3_01790C_A	3636587
C3_01800C_A	3636586
MNT1	3636585
C3_01820W_A	3636584
MNT2	3636583
C3_02030W_A	3636580
C3_02040C_A	3636579
C3_02060W_A	3636578
C3_02070C_A	3636576
C3_02080W_A	3636575
RKI1	3636574
RPS7A	3636573
BZZ1	3636572
C3_01510W_A	3636571
C3_01520C_A	3636570
CAS4	3636568
C3_01540W_A	3636567
TOS1	3636566
C3_01850W_A	3636565
DBP5	3636564
ALG8	3636562
C3_01890C_A	3636561
C3_01900C_A	3636559
PXP2	3636558
GFA1	3636557
C3_02290W_A	3636556
FGR23	3636555
MEP1	3636553
ILV2	3636552
C3_02330C_A	3636550
MRV6	3636549
MRV5	3636548
MRV4	3636547
MRV3	3636546
MRV2	3636545
C5_04180W_A	3636544
C5_04170W_A	3636543
SDC1	3636542
C5_05010W_A	3636540
C5_05000C_A	3636539
C5_04990W_A	3636538
C5_04980W_A	3636536
PPR1	3636535
HTS1	3636532
DES1	3636529
C5_05460C_A	3636527
EST1	3636526
C5_04150C_A	3636525
C5_04140W_A	3636524
CHT2	3636523
C5_04120C_A	3636522
SCW11	3636521
SSD1	3636520
C5_04720C_A	3636518
C5_04710W_A	3636517
MES1	3636516
PSD2	3636515
SRP101	3636513
TIP1	3636512
C5_04580C_A	3636511
URA7	3636510
C5_04540C_A	3636509
C5_04550W_A	3636508
C5_04530W_A	3636507
TIP41	3636506
GDE1	3636505
CAR1	3636503
HIS1	3636501
PRE1	3636500
RIB5	3636499
MRP2	3636498
SDH4	3636497
C5_05270C_A	3636496
DUN1	3636494
C5_05090W_A	3636493
GRF10	3636492
C5_05070W_A	3636491
C5_05060C_A	3636490
ADH1	3636489
C5_05040W_A	3636488
RIM13	3636487
C5_05020C_A	3636486
C5_04380C_A	3636485
PGA37	3636484
C5_04360C_A	3636483
C5_04350C_A	3636482
C5_04340W_A	3636481
C5_04320C_A	3636480
C5_04310W_A	3636477
C5_05510C_A	3636476
CTA24	3636475
C5_05260W_A	3636473
C5_05250C_A	3636472
C5_05240C_A	3636471
C5_05230C_A	3636470
CAG1	3636469
C5_05210W_A	3636468
C5_05200C_A	3636467
PCL5	3636466
C5_05180W_A	3636465
PAN3	3636464
CNB1	3636463
C5_05150C_A	3636461
C5_05140W_A	3636460
C5_05130C_A	3636459
CCT3	3636458
TIP20	3636457
C5_04300C_A	3636456
C5_04290C_A	3636455
GLN3	3636453
SAH1	3636452
C5_04260W_A	3636451
MRV8	3636450
PFK1	3636448
CRH12	3636447
C5_04790C_A	3636446
ASH2	3636445
C5_04770W_A	3636444
HAS1	3636443
HYS2	3636441
PUT2	3636439
C5_04870W_A	3636438
C5_04860C_A	3636437
C5_04850W_A	3636436
C5_04840C_A	3636435
SFL2	3636434
MUM2	3636432
C5_05440C_A	3636431
PEX4	3636429
ILV3	3636428
APM1	3636424
C5_04960W_A	3636423
C5_04950C_A	3636422
C5_04940W_A	3636421
MAL31	3636420
C5_04920C_A	3636419
C5_04910W_A	3636417
C5_04900C_A	3636416
C5_04890C_A	3636415
C5_04470C_A	3636414
SFC1	3636413
YUH2	3636412
C5_04420W_A	3636411
C5_04410C_A	3636410
RNY11	3636408
C5_04390C_A	3636407
PGA4	3636406
RPN5	3636405
PRP22	3636404
C5_05360C_A	3636402
C5_05350W_A	3636401
C5_05340W_A	3636400
RER2	3636399
MSM1	3636398
C5_04640C_A	3636397
C5_04630W_A	3636395
C5_04620C_A	3636394
C5_04610W_A	3636393
GRR1	3636392
C1_13490C_A	3636230
HSP70	3636229
KNS1	3636228
HYR1	3636226
OFI1	3636225
C1_13430C_A	3636223
KEM1	3636222
COX19	3636220
AGC1	3636219
C1_13390W_A	3636218
C1_13380W_A	3636217
C1_13370W_A	3636216
RMP1	3636215
STP2	3636214
CYB2	3636213
ROB1	3636212
KIS2	3636211
C1_13600W_A	3636210
C1_13590W_A	3636209
SEC18	3636208
MPT5	3636205
TYE7	3636203
C1_13130C_A	3636202
MON2	3636201
CHS3	3636199
ACT1	3636195
GCV3	3636194
OSM2	3636193
RAD54	3636192
C1_13650C_A	3636191
CUP2	3636189
HPC2	3636188
YBP1	3636187
C1_13950C_A	3636186
SIM1	3636185
SSK1	3636184
DOS2	3636183
MODF	3636182
LCB2	3636181
C1_12870C_A	3636180
C1_12860C_A	3636179
C1_12840W_A	3636177
C1_12830C_A	3636176
C1_13560W_A	3636174
NUP49	3636173
GUP1	3636171
C1_13530W_A	3636170
MCU1	3636169
TGL99	3636168
C1_13240W_A	3636167
AKR1	3636166
REX3	3636164
C1_13190W_A	3636163
C1_13180W_A	3636162
MSH6	3636161
PSA2	3636159
C1_12950W_A	3636157
C1_12930C_A	3636156
C1_12920C_A	3636155
C1_12900W_A	3636154
C1_12880C_A	3636151
C1_13330C_A	3636150
C1_13320C_A	3636149
ECM25	3636148
RPN1	3636147
C1_13290W_A	3636146
C1_13280C_A	3636145
C1_13270W_A	3636144
C1_13250W_A	3636143
DUR32	3636142
C1_13790C_A	3636141
MYO2	3636140
C1_13770C_A	3636139
AGM1	3636138
C1_13750C_A	3636137
KAR9	3636136
DIM1	3636135
C1_13720W_A	3636134
C1_13880C_A	3636133
MET3	3636132
GND1	3636131
DAL7	3636130
C1_13840W_A	3636129
PDX1	3636128
C1_13820C_A	3636127
C1_13810W_A	3636126
OP4	3636125
FAD3	3636124
C1_13060C_A	3636123
C1_13030C_A	3636122
SPC3	3636121
C1_13010W_A	3636120
SEC2	3636119
BNI1	3636118
HGT20	3635863
FGR22	3635862
ZRT2	3635861
C2_02580W_A	3635860
C2_02570W_A	3635858
C2_02550C_A	3635856
SNF2	3635855
C2_02090W_A	3635854
SPR3	3635853
FMO1	3635852
C2_02050C_A	3635851
C2_02040W_A	3635848
SPT5	3635847
SRB9	3635845
C2_01460C_A	3635844
C2_01450C_A	3635843
APT1	3635842
C2_01420C_A	3635841
CLB2	3635840
C2_02630W_A	3635839
C2_02620W_A	3635838
ZCF6	3635837
C2_01870C_A	3635836
C2_01860C_A	3635835
RAD23	3635834
RAD7	3635833
PRP39	3635832
C2_01820C_A	3635831
MSB2	3635830
C2_02390W_A	3635829
POB3	3635827
HOM2	3635826
C2_02360C_A	3635824
SAC3	3635823
C2_02540W_A	3635820
C2_02530W_A	3635819
C2_02520W_A	3635818
PRS1	3635817
C2_02500W_A	3635816
C2_02490C_A	3635815
ATO7	3635814
ENT3	3635813
CPR3	3635812
C2_02330W_A	3635811
C2_02310W_A	3635809
C2_02300W_A	3635808
C2_02290C_A	3635807
C2_02280W_A	3635806
C2_02270C_A	3635805
C2_01540W_A	3635804
C2_01530C_A	3635803
PPE1	3635802
C2_01510C_A	3635801
C2_01490C_A	3635800
C2_01500W_A	3635799
C2_01960C_A	3635796
AMN1	3635795
C2_01930C_A	3635793
C2_01920C_A	3635792
C2_01910W_A	3635790
C2_01900C_A	3635789
CTF1	3635788
RPS26A	3635787
CDC55	3635785
COX13	3635784
REX2	3635783
C2_01570W_A	3635782
BMT5	3635781
SMP2	3635779
C2_02260W_A	3635778
OPI1	3635777
HEX3	3635776
C2_02230C_A	3635775
C2_02220C_A	3635774
TLG2	3635773
C2_02200W_A	3635772
ARO3	3635770
C2_02020W_A	3635769
CHT4	3635768
C2_02000W_A	3635767
FAB1	3635766
SRD1	3635764
ROD1	3635763
ERG7	3635761
UTP22	3635760
C2_02440W_A	3635758
UTP21	3635757
C2_02420C_A	3635756
C2_02410W_A	3635755
ECM3	3635754
C2_02190C_A	3635753
C2_02180W_A	3635752
C2_02170W_A	3635751
SAM37	3635750
C2_02150C_A	3635749
C2_02140C_A	3635748
C2_02130C_A	3635747
C2_02120W_A	3635746
C2_02110C_A	3635745
C2_01680C_A	3635744
STT3	3635743
C2_01660C_A	3635742
C2_01650W_A	3635741
SLA1	3635739
C2_01630W_A	3635738
COX4	3635737
C2_01760C_A	3635736
C2_01750C_A	3635734
C2_01740C_A	3635733
C2_01730W_A	3635732
C2_01720C_A	3635731
HSK3	3635730
HAP42	3635729
C2_01690W_A	3635728
ESC4	3635727
C2_01390W_A	3635726
PLB4.5	3635724
C2_01370C_A	3635723
C4_00840W_A	3635722
C4_00850C_A	3635718
C4_00860C_A	3635717
ERG251	3635716
CPA1	3635715
C4_01560C_A	3635714
C4_01650C_A	3635713
C4_01660W_A	3635712
C4_01670C_A	3635711
TOA2	3635710
HRT2	3635709
C4_01710C_A	3635708
C4_01230C_A	3635706
C4_01240C_A	3635705
NAT4	3635704
RLM1	3635703
RPS6A	3635701
C4_01280C_A	3635700
C4_01290W_A	3635699
C4_02190C_A	3635697
C4_02200C_A	3635696
C4_02210W_A	3635695
ZCF25	3635694
C4_02230C_A	3635693
C4_02240C_A	3635692
BGL2	3635691
C4_02260C_A	3635690
MLP1	3635688
HGT17	3635687
RAT1	3635686
C4_01090C_A	3635685
AGP2	3635684
C4_01120C_A	3635683
C4_01130C_A	3635682
C4_00880W_A	3635681
ARO1	3635680
C4_00910C_A	3635679
C4_00920C_A	3635678
C4_00940W_A	3635677
C4_00950C_A	3635675
PTC8	3635674
C4_02110W_A	3635673
ERV29	3635672
CYT2	3635671
C4_02150C_A	3635670
C4_02160C_A	3635668
C4_02170C_A	3635667
ZCF26	3635666
C4_01950W_A	3635665
C4_01960C_A	3635664
C4_01970W_A	3635663
CLC1	3635662
RGA2	3635661
HSX11	3635660
CAT2	3635659
RFX2	3635658
C4_01140C_A	3635657
ASK1	3635656
BMT9	3635654
CAS5	3635652
AAT22	3635651
C4_01220C_A	3635650
C4_02040W_A	3635649
HGH1	3635647
TFG1	3635645
PHO114	3635644
C4_02080W_A	3635643
C4_02090C_A	3635642
C4_02100C_A	3635641
ERG8	3635640
TYR1	3635639
ARL1	3635637
MDH1-1	3635636
C4_01910W_A	3635635
C4_01930C_A	3635634
PHO89	3635633
ZCF27	3635631
HAP3	3635629
UEC1	3635628
BEM1	3635627
C4_01420W_A	3635626
C4_01430C_A	3635625
NMT1	3635624
PWP1	3635623
C4_01460C_A	3635622
C4_01470W_A	3635621
NIP1	3635618
C4_01500W_A	3635617
C4_01510W_A	3635616
RPL20B	3635615
MDN1	3635614
MRV1	3635610
C4_00990W_A	3635609
PGA57	3635608
DAG7	3635607
C4_01020C_A	3635606
C4_01300W_A	3635605
C4_01310W_A	3635604
OPT6	3635603
C4_01340W_A	3635601
PGA53	3635599
ILV6	3635598
C4_01790W_A	3635597
C4_01800W_A	3635595
C4_01820C_A	3635594
C4_01830C_A	3635593
C4_01840C_A	3635592
PDC12	3635591
C4_01860C_A	3635590
C4_01720C_A	3635589
C4_01730C_A	3635588
TIM12	3635587
FBA1	3635585
C4_01760W_A	3635584
POL30	3635583
C4_01780C_A	3635582
BFR1	3635579
EGD2	3635284
C3_04130W_A	3635283
C3_04120C_A	3635282
MBP1	3635281
SBP1	3635280
C3_04360W_A	3635276
C3_04350C_A	3635275
ATF1	3635273
C3_04330C_A	3635272
ARF2	3635271
C3_04940W_A	3635270
HGT4	3635269
C3_04920C_A	3635268
NCE102	3635267
NOP14	3635266
CDR2	3635265
CMK1	3635263
C3_04540C_A	3635262
TEC1	3635261
ADE2	3635259
C3_04510W_A	3635258
RPL19A	3635257
RAX1	3635256
SEN1	3635255
C3_04750W_A	3635252
C3_04740C_A	3635251
C3_04730C_A	3635250
C3_04720C_A	3635249
ARV1	3635248
C3_04700W_A	3635247
C3_05090C_A	3635245
C3_05080W_A	3635243
CEM1	3635242
C3_05060W_A	3635241
TRY4	3635240
ATG9	3635239
PHB2	3635238
CDR1	3635237
DYN1	3635236
MCA1	3635233
RHB1	3635232
WOR2	3635230
C3_05160C_A	3635229
PIN3	3635228
C3_04870W_A	3635226
SFP1	3635225
C3_04840C_A	3635224
FAS2	3635222
SEC7	3635220
C3_04800C_A	3635216
C3_04790W_A	3635215
C3_04780C_A	3635214
ZCF32	3635213
RAS2	3635211
PKC1	3635210
C3_04460W_A	3635208
C3_04450C_A	3635207
C3_04440C_A	3635205
RIP1	3635204
C3_05290C_A	3635203
C3_05280C_A	3635202
HGT5	3635201
C3_05250C_A	3635199
RPL8B	3635198
SAP3	3635197
C3_04690C_A	3635196
RPP2B	3635195
RPS15	3635194
ARG11	3635193
C3_04650W_A	3635192
ZCF31	3635191
C3_04630W_A	3635189
C3_04230W_A	3635187
URK1	3635186
C3_04210W_A	3635185
AFP99	3635184
KRE9	3635183
C3_04170W_A	3635182
DAL8	3635181
C3_04420W_A	3635180
C3_04410C_A	3635178
NUP85	3635175
CUP5	3635174
C3_04380C_A	3635173
C3_04370C_A	3635172
C3_05020W_A	3635170
C3_05010C_A	3635169
RDI1	3635167
FGR44	3635166
C3_04970C_A	3635164
C3_05150W_A	3635162
C3_05140C_A	3635161
THI4	3635160
C3_05120C_A	3635159
C3_05110W_A	3635158
RPL18	3635156
C3_04620C_A	3635155
MEA1	3635154
STP1	3635152
DUR35	3635150
MAK21	3635147
VAM3	3635146
C3_04310C_A	3635145
POL1	3635144
CTP1	3635141
C3_04260W_A	3635140
WSC1	3635138
CTA8	3634947
AOX1	3634946
AOX2	3634945
SSU81	3634944
C1_09130W_A	3634943
IPT1	3634941
C1_09110W_A	3634940
SEC24	3634939
C1_08730W_A	3634938
C1_08710W_A	3634937
C1_08700W_A	3634936
C1_08690W_A	3634934
C1_08680C_A	3634933
SWI6	3634932
C1_08660C_A	3634931
FAD1	3634930
RTG1	3634929
C1_08630W_A	3634928
C1_08910C_A	3634926
C1_08900W_A	3634925
C1_08890C_A	3634924
HEM14	3634923
JIP5	3634922
C1_08860C_A	3634921
AFG1	3634920
C1_08840W_A	3634919
C1_08830C_A	3634918
C1_09020W_A	3634917
NAR1	3634916
C1_09000W_A	3634915
KEX2	3634914
ZWF1	3634913
PFK26	3634912
MSN4	3634911
C1_08920W_A	3634910
C1_10340W_A	3634909
C1_10330C_A	3634908
C1_10320W_A	3634907
C1_10310W_A	3634906
MNN12	3634904
GCA1	3634903
C1_10280C_A	3634902
C1_09240C_A	3634901
GRP1	3634899
C1_09220W_A	3634898
C1_09210C_A	3634897
LYS142	3634896
DAK2	3634895
LYS143	3634894
IDH1	3634893
C1_09620C_A	3634892
C1_09610W_A	3634891
LIP6	3634890
LIP10	3634889
LIP1	3634888
C1_09570W_A	3634887
C1_09550W_A	3634886
C1_09540W_A	3634885
SFH5	3634884
RPA34	3634883
C1_10250C_A	3634882
C1_10240C_A	3634881
C1_10230C_A	3634880
TPK1	3634879
CLA4	3634878
C1_10200C_A	3634877
C1_09700W_A	3634876
MLS1	3634875
MTS1	3634873
C1_09670C_A	3634872
DOA1	3634871
C1_09650W_A	3634870
ADE12	3634869
DBP3	3634868
SFU1	3634867
SWE1	3634866
CPP1	3634865
SAC1	3634864
C1_09980C_A	3634863
PDC2	3634862
C1_09950C_A	3634861
C1_09930W_A	3634860
ERG12	3634859
NUP188	3634858
C1_09440W_A	3634857
C1_09430W_A	3634855
LIP2	3634854
FTH1	3634852
C1_09390W_A	3634851
TFA1	3634850
C1_09850C_A	3634849
C1_09840C_A	3634848
SKI3	3634847
C1_09820C_A	3634846
C1_09810W_A	3634845
TVP18	3634844
C1_09790C_A	3634843
C1_09780C_A	3634842
C1_10410W_A	3634840
FGR41	3634839
CBK1	3634838
C1_10360C_A	3634836
C1_10350C_A	3634835
C1_09320C_A	3634834
C1_09310C_A	3634833
C1_09300C_A	3634831
"ARG5,6"	3634830
C1_09280W_A	3634829
FGR43	3634828
PTC1	3634827
CRP1	3634826
C1_09770W_A	3634825
SHY1	3634824
C1_09750W_A	3634822
DAM1	3634820
URA1	3634819
C1_09710C_A	3634818
C1_10090C_A	3634817
C1_10080W_A	3634814
MNN23	3634813
C1_10060C_A	3634812
C1_10050W_A	3634811
ERO1	3634810
RIM20	3634809
CEF1	3634808
C1_09360C_A	3634807
C1_09350W_A	3634805
C1_09340C_A	3634804
C1_09330W_A	3634802
VPS41	3634800
C1_09910C_A	3634798
LIP3	3634797
BUD31	3634796
HCM1	3634794
C1_08820C_A	3634793
MSS116	3634792
C1_08800W_A	3634791
TPO3	3634790
C1_08780W_A	3634789
C1_08770W_A	3634788
C1_08760W_A	3634787
YMC2	3634786
C1_10190W_A	3634785
ECM21	3634784
C1_10170W_A	3634783
MIR1	3634782
WOR1	3634781
C1_10140C_A	3634780
C1_10120C_A	3634779
C1_10110W_A	3634778
ZCF28	3634776
